0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2200,-35.3,11000,0,0,0,0,0,0,0,0,0,0
